HR,start_time_unix,sampling_rate
79.98,1625449492.0,1.0
79.97,1625449492.0,1.0
79.95,1625449492.0,1.0
79.95,1625449492.0,1.0
79.93,1625449492.0,1.0
79.95,1625449492.0,1.0
79.97,1625449492.0,1.0
79.97,1625449492.0,1.0
79.97,1625449492.0,1.0
79.98,1625449492.0,1.0
79.98,1625449492.0,1.0
79.98,1625449492.0,1.0
79.97,1625449492.0,1.0
79.95,1625449492.0,1.0
79.93,1625449492.0,1.0
79.9,1625449492.0,1.0
79.82,1625449492.0,1.0
79.72,1625449492.0,1.0
79.62,1625449492.0,1.0
79.52,1625449492.0,1.0
79.42,1625449492.0,1.0
79.35,1625449492.0,1.0
79.28,1625449492.0,1.0
79.25,1625449492.0,1.0
79.23,1625449492.0,1.0
79.25,1625449492.0,1.0
79.28,1625449492.0,1.0
79.37,1625449492.0,1.0
79.42,1625449492.0,1.0
79.5,1625449492.0,1.0
79.57,1625449492.0,1.0
79.63,1625449492.0,1.0
79.68,1625449492.0,1.0
79.73,1625449492.0,1.0
79.77,1625449492.0,1.0
79.82,1625449492.0,1.0
79.85,1625449492.0,1.0
79.88,1625449492.0,1.0
79.9,1625449492.0,1.0
79.95,1625449492.0,1.0
79.97,1625449492.0,1.0
79.98,1625449492.0,1.0
79.98,1625449492.0,1.0
79.98,1625449492.0,1.0
79.97,1625449492.0,1.0
79.95,1625449492.0,1.0
79.93,1625449492.0,1.0
79.95,1625449492.0,1.0
79.98,1625449492.0,1.0
80.03,1625449492.0,1.0
80.08,1625449492.0,1.0
80.15,1625449492.0,1.0
80.22,1625449492.0,1.0
80.28,1625449492.0,1.0
80.32,1625449492.0,1.0
80.33,1625449492.0,1.0
80.33,1625449492.0,1.0
80.33,1625449492.0,1.0
80.33,1625449492.0,1.0
80.32,1625449492.0,1.0
80.3,1625449492.0,1.0
80.28,1625449492.0,1.0
80.27,1625449492.0,1.0
80.25,1625449492.0,1.0
80.25,1625449492.0,1.0
80.23,1625449492.0,1.0
80.25,1625449492.0,1.0
80.28,1625449492.0,1.0
80.27,1625449492.0,1.0
80.23,1625449492.0,1.0
80.2,1625449492.0,1.0
80.17,1625449492.0,1.0
80.15,1625449492.0,1.0
80.15,1625449492.0,1.0
80.13,1625449492.0,1.0
80.13,1625449492.0,1.0
80.15,1625449492.0,1.0
80.17,1625449492.0,1.0
80.17,1625449492.0,1.0
80.15,1625449492.0,1.0
80.12,1625449492.0,1.0
80.07,1625449492.0,1.0
80.03,1625449492.0,1.0
80.0,1625449492.0,1.0
79.93,1625449492.0,1.0
79.87,1625449492.0,1.0
79.8,1625449492.0,1.0
79.7,1625449492.0,1.0
79.6,1625449492.0,1.0
79.47,1625449492.0,1.0
79.33,1625449492.0,1.0
79.18,1625449492.0,1.0
79.05,1625449492.0,1.0
78.92,1625449492.0,1.0
78.8,1625449492.0,1.0
78.72,1625449492.0,1.0
78.67,1625449492.0,1.0
78.62,1625449492.0,1.0
78.58,1625449492.0,1.0
78.53,1625449492.0,1.0
78.5,1625449492.0,1.0
78.45,1625449492.0,1.0
78.4,1625449492.0,1.0
78.35,1625449492.0,1.0
78.32,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.32,1625449492.0,1.0
78.32,1625449492.0,1.0
78.3,1625449492.0,1.0
78.28,1625449492.0,1.0
78.27,1625449492.0,1.0
78.25,1625449492.0,1.0
78.23,1625449492.0,1.0
78.22,1625449492.0,1.0
78.2,1625449492.0,1.0
78.18,1625449492.0,1.0
78.18,1625449492.0,1.0
78.17,1625449492.0,1.0
78.15,1625449492.0,1.0
78.13,1625449492.0,1.0
78.12,1625449492.0,1.0
78.07,1625449492.0,1.0
78.02,1625449492.0,1.0
77.93,1625449492.0,1.0
77.83,1625449492.0,1.0
77.78,1625449492.0,1.0
77.75,1625449492.0,1.0
77.72,1625449492.0,1.0
77.68,1625449492.0,1.0
77.65,1625449492.0,1.0
77.62,1625449492.0,1.0
77.6,1625449492.0,1.0
77.57,1625449492.0,1.0
77.53,1625449492.0,1.0
77.5,1625449492.0,1.0
77.48,1625449492.0,1.0
77.47,1625449492.0,1.0
77.47,1625449492.0,1.0
77.48,1625449492.0,1.0
77.47,1625449492.0,1.0
77.45,1625449492.0,1.0
77.45,1625449492.0,1.0
77.43,1625449492.0,1.0
77.42,1625449492.0,1.0
77.38,1625449492.0,1.0
77.33,1625449492.0,1.0
77.3,1625449492.0,1.0
77.25,1625449492.0,1.0
77.22,1625449492.0,1.0
77.18,1625449492.0,1.0
77.15,1625449492.0,1.0
77.12,1625449492.0,1.0
77.07,1625449492.0,1.0
77.0,1625449492.0,1.0
76.95,1625449492.0,1.0
76.9,1625449492.0,1.0
76.88,1625449492.0,1.0
76.87,1625449492.0,1.0
76.9,1625449492.0,1.0
76.93,1625449492.0,1.0
76.97,1625449492.0,1.0
76.98,1625449492.0,1.0
77.0,1625449492.0,1.0
77.0,1625449492.0,1.0
77.02,1625449492.0,1.0
77.03,1625449492.0,1.0
77.05,1625449492.0,1.0
77.07,1625449492.0,1.0
77.08,1625449492.0,1.0
77.1,1625449492.0,1.0
77.12,1625449492.0,1.0
77.13,1625449492.0,1.0
77.15,1625449492.0,1.0
77.15,1625449492.0,1.0
77.15,1625449492.0,1.0
77.15,1625449492.0,1.0
77.15,1625449492.0,1.0
77.17,1625449492.0,1.0
77.18,1625449492.0,1.0
77.2,1625449492.0,1.0
77.22,1625449492.0,1.0
77.25,1625449492.0,1.0
77.3,1625449492.0,1.0
77.35,1625449492.0,1.0
77.4,1625449492.0,1.0
77.45,1625449492.0,1.0
77.5,1625449492.0,1.0
77.53,1625449492.0,1.0
77.57,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.58,1625449492.0,1.0
77.6,1625449492.0,1.0
77.62,1625449492.0,1.0
77.63,1625449492.0,1.0
77.68,1625449492.0,1.0
77.73,1625449492.0,1.0
77.78,1625449492.0,1.0
77.83,1625449492.0,1.0
77.88,1625449492.0,1.0
77.95,1625449492.0,1.0
78.03,1625449492.0,1.0
78.1,1625449492.0,1.0
78.17,1625449492.0,1.0
78.22,1625449492.0,1.0
78.27,1625449492.0,1.0
78.32,1625449492.0,1.0
78.35,1625449492.0,1.0
78.38,1625449492.0,1.0
78.42,1625449492.0,1.0
78.43,1625449492.0,1.0
78.45,1625449492.0,1.0
78.45,1625449492.0,1.0
78.45,1625449492.0,1.0
78.4,1625449492.0,1.0
78.37,1625449492.0,1.0
78.33,1625449492.0,1.0
78.28,1625449492.0,1.0
78.22,1625449492.0,1.0
78.17,1625449492.0,1.0
78.12,1625449492.0,1.0
78.07,1625449492.0,1.0
78.0,1625449492.0,1.0
77.97,1625449492.0,1.0
77.92,1625449492.0,1.0
77.87,1625449492.0,1.0
77.82,1625449492.0,1.0
77.77,1625449492.0,1.0
77.72,1625449492.0,1.0
77.68,1625449492.0,1.0
77.65,1625449492.0,1.0
77.6,1625449492.0,1.0
77.55,1625449492.0,1.0
77.5,1625449492.0,1.0
77.45,1625449492.0,1.0
77.4,1625449492.0,1.0
77.35,1625449492.0,1.0
77.3,1625449492.0,1.0
77.23,1625449492.0,1.0
77.17,1625449492.0,1.0
77.1,1625449492.0,1.0
77.03,1625449492.0,1.0
76.97,1625449492.0,1.0
76.92,1625449492.0,1.0
76.88,1625449492.0,1.0
76.85,1625449492.0,1.0
76.82,1625449492.0,1.0
76.78,1625449492.0,1.0
76.77,1625449492.0,1.0
76.75,1625449492.0,1.0
76.72,1625449492.0,1.0
76.68,1625449492.0,1.0
76.65,1625449492.0,1.0
76.62,1625449492.0,1.0
76.58,1625449492.0,1.0
76.53,1625449492.0,1.0
76.52,1625449492.0,1.0
76.5,1625449492.0,1.0
76.5,1625449492.0,1.0
76.48,1625449492.0,1.0
76.47,1625449492.0,1.0
76.43,1625449492.0,1.0
76.42,1625449492.0,1.0
76.42,1625449492.0,1.0
76.43,1625449492.0,1.0
76.47,1625449492.0,1.0
76.5,1625449492.0,1.0
76.55,1625449492.0,1.0
76.62,1625449492.0,1.0
76.68,1625449492.0,1.0
76.75,1625449492.0,1.0
76.82,1625449492.0,1.0
76.9,1625449492.0,1.0
76.98,1625449492.0,1.0
77.07,1625449492.0,1.0
77.13,1625449492.0,1.0
77.18,1625449492.0,1.0
77.25,1625449492.0,1.0
77.3,1625449492.0,1.0
77.35,1625449492.0,1.0
77.37,1625449492.0,1.0
77.38,1625449492.0,1.0
77.38,1625449492.0,1.0
77.37,1625449492.0,1.0
77.37,1625449492.0,1.0
77.38,1625449492.0,1.0
77.38,1625449492.0,1.0
77.38,1625449492.0,1.0
77.38,1625449492.0,1.0
77.38,1625449492.0,1.0
77.4,1625449492.0,1.0
77.43,1625449492.0,1.0
77.47,1625449492.0,1.0
77.52,1625449492.0,1.0
77.57,1625449492.0,1.0
77.62,1625449492.0,1.0
77.65,1625449492.0,1.0
77.68,1625449492.0,1.0
77.72,1625449492.0,1.0
77.73,1625449492.0,1.0
77.75,1625449492.0,1.0
77.75,1625449492.0,1.0
77.75,1625449492.0,1.0
77.75,1625449492.0,1.0
77.75,1625449492.0,1.0
77.77,1625449492.0,1.0
77.78,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.82,1625449492.0,1.0
77.83,1625449492.0,1.0
77.85,1625449492.0,1.0
77.85,1625449492.0,1.0
77.85,1625449492.0,1.0
77.85,1625449492.0,1.0
77.83,1625449492.0,1.0
77.82,1625449492.0,1.0
77.78,1625449492.0,1.0
77.77,1625449492.0,1.0
77.75,1625449492.0,1.0
77.75,1625449492.0,1.0
77.73,1625449492.0,1.0
77.72,1625449492.0,1.0
77.7,1625449492.0,1.0
77.67,1625449492.0,1.0
77.63,1625449492.0,1.0
77.6,1625449492.0,1.0
77.57,1625449492.0,1.0
77.53,1625449492.0,1.0
77.5,1625449492.0,1.0
77.48,1625449492.0,1.0
77.43,1625449492.0,1.0
77.38,1625449492.0,1.0
77.35,1625449492.0,1.0
77.3,1625449492.0,1.0
77.27,1625449492.0,1.0
77.22,1625449492.0,1.0
77.18,1625449492.0,1.0
77.15,1625449492.0,1.0
77.13,1625449492.0,1.0
77.13,1625449492.0,1.0
77.17,1625449492.0,1.0
77.2,1625449492.0,1.0
77.25,1625449492.0,1.0
77.28,1625449492.0,1.0
77.33,1625449492.0,1.0
77.38,1625449492.0,1.0
77.43,1625449492.0,1.0
77.48,1625449492.0,1.0
77.52,1625449492.0,1.0
77.53,1625449492.0,1.0
77.55,1625449492.0,1.0
77.53,1625449492.0,1.0
77.52,1625449492.0,1.0
77.5,1625449492.0,1.0
77.52,1625449492.0,1.0
77.53,1625449492.0,1.0
77.55,1625449492.0,1.0
77.58,1625449492.0,1.0
77.62,1625449492.0,1.0
77.67,1625449492.0,1.0
77.7,1625449492.0,1.0
77.72,1625449492.0,1.0
77.72,1625449492.0,1.0
77.7,1625449492.0,1.0
77.68,1625449492.0,1.0
77.67,1625449492.0,1.0
77.67,1625449492.0,1.0
77.67,1625449492.0,1.0
77.67,1625449492.0,1.0
77.68,1625449492.0,1.0
77.7,1625449492.0,1.0
77.73,1625449492.0,1.0
77.77,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.82,1625449492.0,1.0
77.83,1625449492.0,1.0
77.87,1625449492.0,1.0
77.92,1625449492.0,1.0
77.95,1625449492.0,1.0
77.98,1625449492.0,1.0
78.0,1625449492.0,1.0
78.02,1625449492.0,1.0
78.03,1625449492.0,1.0
78.02,1625449492.0,1.0
78.0,1625449492.0,1.0
78.0,1625449492.0,1.0
77.98,1625449492.0,1.0
77.98,1625449492.0,1.0
77.98,1625449492.0,1.0
78.0,1625449492.0,1.0
78.07,1625449492.0,1.0
78.13,1625449492.0,1.0
78.23,1625449492.0,1.0
78.32,1625449492.0,1.0
78.42,1625449492.0,1.0
78.52,1625449492.0,1.0
78.6,1625449492.0,1.0
78.67,1625449492.0,1.0
78.7,1625449492.0,1.0
78.7,1625449492.0,1.0
78.68,1625449492.0,1.0
78.67,1625449492.0,1.0
78.65,1625449492.0,1.0
78.62,1625449492.0,1.0
78.58,1625449492.0,1.0
78.55,1625449492.0,1.0
78.53,1625449492.0,1.0
78.52,1625449492.0,1.0
78.5,1625449492.0,1.0
78.48,1625449492.0,1.0
78.47,1625449492.0,1.0
78.43,1625449492.0,1.0
78.4,1625449492.0,1.0
78.37,1625449492.0,1.0
78.35,1625449492.0,1.0
78.33,1625449492.0,1.0
78.32,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.3,1625449492.0,1.0
78.28,1625449492.0,1.0
78.27,1625449492.0,1.0
78.25,1625449492.0,1.0
78.23,1625449492.0,1.0
78.22,1625449492.0,1.0
78.22,1625449492.0,1.0
78.22,1625449492.0,1.0
78.22,1625449492.0,1.0
78.2,1625449492.0,1.0
78.18,1625449492.0,1.0
78.15,1625449492.0,1.0
78.13,1625449492.0,1.0
78.13,1625449492.0,1.0
78.13,1625449492.0,1.0
78.15,1625449492.0,1.0
78.17,1625449492.0,1.0
78.18,1625449492.0,1.0
78.22,1625449492.0,1.0
78.25,1625449492.0,1.0
78.27,1625449492.0,1.0
78.28,1625449492.0,1.0
78.3,1625449492.0,1.0
78.32,1625449492.0,1.0
78.32,1625449492.0,1.0
78.28,1625449492.0,1.0
78.25,1625449492.0,1.0
78.2,1625449492.0,1.0
78.15,1625449492.0,1.0
78.1,1625449492.0,1.0
78.03,1625449492.0,1.0
77.95,1625449492.0,1.0
77.87,1625449492.0,1.0
77.82,1625449492.0,1.0
77.78,1625449492.0,1.0
77.77,1625449492.0,1.0
77.75,1625449492.0,1.0
77.73,1625449492.0,1.0
77.75,1625449492.0,1.0
77.77,1625449492.0,1.0
77.78,1625449492.0,1.0
77.8,1625449492.0,1.0
77.82,1625449492.0,1.0
77.85,1625449492.0,1.0
77.88,1625449492.0,1.0
77.92,1625449492.0,1.0
77.95,1625449492.0,1.0
77.98,1625449492.0,1.0
78.02,1625449492.0,1.0
78.03,1625449492.0,1.0
78.05,1625449492.0,1.0
78.07,1625449492.0,1.0
78.07,1625449492.0,1.0
78.05,1625449492.0,1.0
78.02,1625449492.0,1.0
77.98,1625449492.0,1.0
77.95,1625449492.0,1.0
77.92,1625449492.0,1.0
77.87,1625449492.0,1.0
77.83,1625449492.0,1.0
77.82,1625449492.0,1.0
77.82,1625449492.0,1.0
77.82,1625449492.0,1.0
77.83,1625449492.0,1.0
77.85,1625449492.0,1.0
77.87,1625449492.0,1.0
77.88,1625449492.0,1.0
77.9,1625449492.0,1.0
77.92,1625449492.0,1.0
77.93,1625449492.0,1.0
77.95,1625449492.0,1.0
77.97,1625449492.0,1.0
77.97,1625449492.0,1.0
77.97,1625449492.0,1.0
77.98,1625449492.0,1.0
78.0,1625449492.0,1.0
78.02,1625449492.0,1.0
78.03,1625449492.0,1.0
78.05,1625449492.0,1.0
78.08,1625449492.0,1.0
78.1,1625449492.0,1.0
78.13,1625449492.0,1.0
78.17,1625449492.0,1.0
78.22,1625449492.0,1.0
78.3,1625449492.0,1.0
78.4,1625449492.0,1.0
78.5,1625449492.0,1.0
78.58,1625449492.0,1.0
78.68,1625449492.0,1.0
78.75,1625449492.0,1.0
78.8,1625449492.0,1.0
78.83,1625449492.0,1.0
78.85,1625449492.0,1.0
78.87,1625449492.0,1.0
78.9,1625449492.0,1.0
78.93,1625449492.0,1.0
78.97,1625449492.0,1.0
79.0,1625449492.0,1.0
79.02,1625449492.0,1.0
79.02,1625449492.0,1.0
79.02,1625449492.0,1.0
78.98,1625449492.0,1.0
78.95,1625449492.0,1.0
78.92,1625449492.0,1.0
78.88,1625449492.0,1.0
78.85,1625449492.0,1.0
78.82,1625449492.0,1.0
78.78,1625449492.0,1.0
78.73,1625449492.0,1.0
78.68,1625449492.0,1.0
78.63,1625449492.0,1.0
78.6,1625449492.0,1.0
78.6,1625449492.0,1.0
78.63,1625449492.0,1.0
78.7,1625449492.0,1.0
78.78,1625449492.0,1.0
78.88,1625449492.0,1.0
78.98,1625449492.0,1.0
79.08,1625449492.0,1.0
79.15,1625449492.0,1.0
79.2,1625449492.0,1.0
79.22,1625449492.0,1.0
79.23,1625449492.0,1.0
79.23,1625449492.0,1.0
79.2,1625449492.0,1.0
79.2,1625449492.0,1.0
79.2,1625449492.0,1.0
79.2,1625449492.0,1.0
79.17,1625449492.0,1.0
79.13,1625449492.0,1.0
79.12,1625449492.0,1.0
79.12,1625449492.0,1.0
79.15,1625449492.0,1.0
79.2,1625449492.0,1.0
79.23,1625449492.0,1.0
79.33,1625449492.0,1.0
79.43,1625449492.0,1.0
79.53,1625449492.0,1.0
79.63,1625449492.0,1.0
79.7,1625449492.0,1.0
79.78,1625449492.0,1.0
79.83,1625449492.0,1.0
79.88,1625449492.0,1.0
79.9,1625449492.0,1.0
79.88,1625449492.0,1.0
79.85,1625449492.0,1.0
79.8,1625449492.0,1.0
79.75,1625449492.0,1.0
79.7,1625449492.0,1.0
79.65,1625449492.0,1.0
79.63,1625449492.0,1.0
79.63,1625449492.0,1.0
79.63,1625449492.0,1.0
79.62,1625449492.0,1.0
79.58,1625449492.0,1.0
79.57,1625449492.0,1.0
79.55,1625449492.0,1.0
79.55,1625449492.0,1.0
79.55,1625449492.0,1.0
79.57,1625449492.0,1.0
79.6,1625449492.0,1.0
79.67,1625449492.0,1.0
79.75,1625449492.0,1.0
79.83,1625449492.0,1.0
79.9,1625449492.0,1.0
79.97,1625449492.0,1.0
80.03,1625449492.0,1.0
80.1,1625449492.0,1.0
80.18,1625449492.0,1.0
80.27,1625449492.0,1.0
80.35,1625449492.0,1.0
80.42,1625449492.0,1.0
80.47,1625449492.0,1.0
80.5,1625449492.0,1.0
80.53,1625449492.0,1.0
80.55,1625449492.0,1.0
80.55,1625449492.0,1.0
80.55,1625449492.0,1.0
80.53,1625449492.0,1.0
80.53,1625449492.0,1.0
80.53,1625449492.0,1.0
80.57,1625449492.0,1.0
80.6,1625449492.0,1.0
80.63,1625449492.0,1.0
80.68,1625449492.0,1.0
80.7,1625449492.0,1.0
80.72,1625449492.0,1.0
80.75,1625449492.0,1.0
80.82,1625449492.0,1.0
80.88,1625449492.0,1.0
80.93,1625449492.0,1.0
80.93,1625449492.0,1.0
80.88,1625449492.0,1.0
80.87,1625449492.0,1.0
80.87,1625449492.0,1.0
80.77,1625449492.0,1.0
80.68,1625449492.0,1.0
80.62,1625449492.0,1.0
80.57,1625449492.0,1.0
80.5,1625449492.0,1.0
80.43,1625449492.0,1.0
80.37,1625449492.0,1.0
80.27,1625449492.0,1.0
80.22,1625449492.0,1.0
80.18,1625449492.0,1.0
80.1,1625449492.0,1.0
79.83,1625449492.0,1.0
79.63,1625449492.0,1.0
79.47,1625449492.0,1.0
79.37,1625449492.0,1.0
79.3,1625449492.0,1.0
79.3,1625449492.0,1.0
79.27,1625449492.0,1.0
79.27,1625449492.0,1.0
79.23,1625449492.0,1.0
79.18,1625449492.0,1.0
79.13,1625449492.0,1.0
79.07,1625449492.0,1.0
79.0,1625449492.0,1.0
78.95,1625449492.0,1.0
78.87,1625449492.0,1.0
78.78,1625449492.0,1.0
78.68,1625449492.0,1.0
78.58,1625449492.0,1.0
78.5,1625449492.0,1.0
78.42,1625449492.0,1.0
78.35,1625449492.0,1.0
78.33,1625449492.0,1.0
78.35,1625449492.0,1.0
78.37,1625449492.0,1.0
78.38,1625449492.0,1.0
78.38,1625449492.0,1.0
78.38,1625449492.0,1.0
78.37,1625449492.0,1.0
78.32,1625449492.0,1.0
78.25,1625449492.0,1.0
78.18,1625449492.0,1.0
78.12,1625449492.0,1.0
78.08,1625449492.0,1.0
78.05,1625449492.0,1.0
78.02,1625449492.0,1.0
77.97,1625449492.0,1.0
77.9,1625449492.0,1.0
77.85,1625449492.0,1.0
77.8,1625449492.0,1.0
77.75,1625449492.0,1.0
77.68,1625449492.0,1.0
77.6,1625449492.0,1.0
77.5,1625449492.0,1.0
77.42,1625449492.0,1.0
77.33,1625449492.0,1.0
77.28,1625449492.0,1.0
77.25,1625449492.0,1.0
77.17,1625449492.0,1.0
77.07,1625449492.0,1.0
77.0,1625449492.0,1.0
76.93,1625449492.0,1.0
76.85,1625449492.0,1.0
76.72,1625449492.0,1.0
76.63,1625449492.0,1.0
76.58,1625449492.0,1.0
76.57,1625449492.0,1.0
76.6,1625449492.0,1.0
76.62,1625449492.0,1.0
76.62,1625449492.0,1.0
76.65,1625449492.0,1.0
76.88,1625449492.0,1.0
77.07,1625449492.0,1.0
77.2,1625449492.0,1.0
77.28,1625449492.0,1.0
77.33,1625449492.0,1.0
77.32,1625449492.0,1.0
77.33,1625449492.0,1.0
77.33,1625449492.0,1.0
77.38,1625449492.0,1.0
77.43,1625449492.0,1.0
77.5,1625449492.0,1.0
77.58,1625449492.0,1.0
77.67,1625449492.0,1.0
77.75,1625449492.0,1.0
77.87,1625449492.0,1.0
78.0,1625449492.0,1.0
78.15,1625449492.0,1.0
78.32,1625449492.0,1.0
78.48,1625449492.0,1.0
78.65,1625449492.0,1.0
78.78,1625449492.0,1.0
78.88,1625449492.0,1.0
78.93,1625449492.0,1.0
78.97,1625449492.0,1.0
78.98,1625449492.0,1.0
79.02,1625449492.0,1.0
79.03,1625449492.0,1.0
79.07,1625449492.0,1.0
79.13,1625449492.0,1.0
79.22,1625449492.0,1.0
79.32,1625449492.0,1.0
79.42,1625449492.0,1.0
79.53,1625449492.0,1.0
79.65,1625449492.0,1.0
79.78,1625449492.0,1.0
79.92,1625449492.0,1.0
80.07,1625449492.0,1.0
80.2,1625449492.0,1.0
80.35,1625449492.0,1.0
80.48,1625449492.0,1.0
80.62,1625449492.0,1.0
80.75,1625449492.0,1.0
80.88,1625449492.0,1.0
80.98,1625449492.0,1.0
81.08,1625449492.0,1.0
81.17,1625449492.0,1.0
81.25,1625449492.0,1.0
81.33,1625449492.0,1.0
81.42,1625449492.0,1.0
81.48,1625449492.0,1.0
81.55,1625449492.0,1.0
81.63,1625449492.0,1.0
81.75,1625449492.0,1.0
81.87,1625449492.0,1.0
81.95,1625449492.0,1.0
82.02,1625449492.0,1.0
82.05,1625449492.0,1.0
82.05,1625449492.0,1.0
82.02,1625449492.0,1.0
81.98,1625449492.0,1.0
81.93,1625449492.0,1.0
81.87,1625449492.0,1.0
81.83,1625449492.0,1.0
81.8,1625449492.0,1.0
81.78,1625449492.0,1.0
81.78,1625449492.0,1.0
81.8,1625449492.0,1.0
81.82,1625449492.0,1.0
81.8,1625449492.0,1.0
81.78,1625449492.0,1.0
81.73,1625449492.0,1.0
81.67,1625449492.0,1.0
81.6,1625449492.0,1.0
81.52,1625449492.0,1.0
81.43,1625449492.0,1.0
81.33,1625449492.0,1.0
81.23,1625449492.0,1.0
81.13,1625449492.0,1.0
81.05,1625449492.0,1.0
81.03,1625449492.0,1.0
81.05,1625449492.0,1.0
81.05,1625449492.0,1.0
81.07,1625449492.0,1.0
81.1,1625449492.0,1.0
81.13,1625449492.0,1.0
81.13,1625449492.0,1.0
81.13,1625449492.0,1.0
81.12,1625449492.0,1.0
81.07,1625449492.0,1.0
81.03,1625449492.0,1.0
80.98,1625449492.0,1.0
80.93,1625449492.0,1.0
80.83,1625449492.0,1.0
80.73,1625449492.0,1.0
80.6,1625449492.0,1.0
80.47,1625449492.0,1.0
80.38,1625449492.0,1.0
80.3,1625449492.0,1.0
80.17,1625449492.0,1.0
80.07,1625449492.0,1.0
80.02,1625449492.0,1.0
79.97,1625449492.0,1.0
79.95,1625449492.0,1.0
79.95,1625449492.0,1.0
79.93,1625449492.0,1.0
79.92,1625449492.0,1.0
79.97,1625449492.0,1.0
80.0,1625449492.0,1.0
80.02,1625449492.0,1.0
80.03,1625449492.0,1.0
80.05,1625449492.0,1.0
80.02,1625449492.0,1.0
80.02,1625449492.0,1.0
80.02,1625449492.0,1.0
80.0,1625449492.0,1.0
79.97,1625449492.0,1.0
79.95,1625449492.0,1.0
79.93,1625449492.0,1.0
79.95,1625449492.0,1.0
79.98,1625449492.0,1.0
80.0,1625449492.0,1.0
80.02,1625449492.0,1.0
80.02,1625449492.0,1.0
80.05,1625449492.0,1.0
80.07,1625449492.0,1.0
80.1,1625449492.0,1.0
80.13,1625449492.0,1.0
80.15,1625449492.0,1.0
80.2,1625449492.0,1.0
80.23,1625449492.0,1.0
80.28,1625449492.0,1.0
80.32,1625449492.0,1.0
80.35,1625449492.0,1.0
80.4,1625449492.0,1.0
80.43,1625449492.0,1.0
80.48,1625449492.0,1.0
80.52,1625449492.0,1.0
80.57,1625449492.0,1.0
80.6,1625449492.0,1.0
80.55,1625449492.0,1.0
80.5,1625449492.0,1.0
80.45,1625449492.0,1.0
80.38,1625449492.0,1.0
80.3,1625449492.0,1.0
80.22,1625449492.0,1.0
80.15,1625449492.0,1.0
80.1,1625449492.0,1.0
80.08,1625449492.0,1.0
80.07,1625449492.0,1.0
80.08,1625449492.0,1.0
80.13,1625449492.0,1.0
80.18,1625449492.0,1.0
80.27,1625449492.0,1.0
80.38,1625449492.0,1.0
80.53,1625449492.0,1.0
80.7,1625449492.0,1.0
80.83,1625449492.0,1.0
80.97,1625449492.0,1.0
81.13,1625449492.0,1.0
81.27,1625449492.0,1.0
81.32,1625449492.0,1.0
81.37,1625449492.0,1.0
81.43,1625449492.0,1.0
81.43,1625449492.0,1.0
81.45,1625449492.0,1.0
81.48,1625449492.0,1.0
81.43,1625449492.0,1.0
81.38,1625449492.0,1.0
81.35,1625449492.0,1.0
81.33,1625449492.0,1.0
81.3,1625449492.0,1.0
81.3,1625449492.0,1.0
81.25,1625449492.0,1.0
81.17,1625449492.0,1.0
81.08,1625449492.0,1.0
81.02,1625449492.0,1.0
80.95,1625449492.0,1.0
80.9,1625449492.0,1.0
80.85,1625449492.0,1.0
80.78,1625449492.0,1.0
80.75,1625449492.0,1.0
80.75,1625449492.0,1.0
80.75,1625449492.0,1.0
80.73,1625449492.0,1.0
80.72,1625449492.0,1.0
80.68,1625449492.0,1.0
80.65,1625449492.0,1.0
80.63,1625449492.0,1.0
80.6,1625449492.0,1.0
80.58,1625449492.0,1.0
80.55,1625449492.0,1.0
80.53,1625449492.0,1.0
80.52,1625449492.0,1.0
80.48,1625449492.0,1.0
80.47,1625449492.0,1.0
80.43,1625449492.0,1.0
80.38,1625449492.0,1.0
80.3,1625449492.0,1.0
80.22,1625449492.0,1.0
80.17,1625449492.0,1.0
80.1,1625449492.0,1.0
80.05,1625449492.0,1.0
80.03,1625449492.0,1.0
80.03,1625449492.0,1.0
80.05,1625449492.0,1.0
80.08,1625449492.0,1.0
80.1,1625449492.0,1.0
80.1,1625449492.0,1.0
80.13,1625449492.0,1.0
80.12,1625449492.0,1.0
80.07,1625449492.0,1.0
80.02,1625449492.0,1.0
79.93,1625449492.0,1.0
79.82,1625449492.0,1.0
79.7,1625449492.0,1.0
79.57,1625449492.0,1.0
79.43,1625449492.0,1.0
79.28,1625449492.0,1.0
79.15,1625449492.0,1.0
79.0,1625449492.0,1.0
78.88,1625449492.0,1.0
78.77,1625449492.0,1.0
78.6,1625449492.0,1.0
78.48,1625449492.0,1.0
78.37,1625449492.0,1.0
78.23,1625449492.0,1.0
78.12,1625449492.0,1.0
78.02,1625449492.0,1.0
77.92,1625449492.0,1.0
