TEMP,start_time_unix,sampling_rate
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.23,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.21,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.18,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.16,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.09,1625816584.0,4.0
33.09,1625816584.0,4.0
33.09,1625816584.0,4.0
33.09,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.15,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.13,1625816584.0,4.0
33.11,1625816584.0,4.0
33.11,1625816584.0,4.0
